"SubjectID" "ActivityID" "ActivityName" "tBodyAcc.STD...X" "tBodyAcc.STD...Y" "tBodyAcc.STD...Z" "tGravityAcc.STD...X" "tGravityAcc.STD...Y" "tGravityAcc.STD...Z" "tBodyAccJerk.STD...X" "tBodyAccJerk.STD...Y" "tBodyAccJerk.STD...Z" "tBodyGyro.STD...X" "tBodyGyro.STD...Y" "tBodyGyro.STD...Z" "tBodyGyroJerk.STD...X" "tBodyGyroJerk.STD...Y" "tBodyGyroJerk.STD...Z" "tBodyAccMag.STD.." "tGravityAccMag.STD.." "tBodyAccJerkMag.STD.." "tBodyGyroMag.STD.." "tBodyGyroJerkMag.STD.." "fBodyAcc.STD...X" "fBodyAcc.STD...Y" "fBodyAcc.STD...Z" "fBodyAccJerk.STD...X" "fBodyAccJerk.STD...Y" "fBodyAccJerk.STD...Z" "fBodyGyro.STD...X" "fBodyGyro.STD...Y" "fBodyGyro.STD...Z" "fBodyAccMag.STD.." "fBodyBodyAccJerkMag.STD.." "fBodyBodyGyroMag.STD.." "fBodyBodyGyroJerkMag.STD.." "tBodyAcc.Mean...X" "tBodyAcc.Mean...Y" "tBodyAcc.Mean...Z" "tGravityAcc.Mean...X" "tGravityAcc.Mean...Y" "tGravityAcc.Mean...Z" "tBodyAccJerk.Mean...X" "tBodyAccJerk.Mean...Y" "tBodyAccJerk.Mean...Z" "tBodyGyro.Mean...X" "tBodyGyro.Mean...Y" "tBodyGyro.Mean...Z" "tBodyGyroJerk.Mean...X" "tBodyGyroJerk.Mean...Y" "tBodyGyroJerk.Mean...Z" "tBodyAccMag.Mean.." "tGravityAccMag.Mean.." "tBodyAccJerkMag.Mean.." "tBodyGyroMag.Mean.." "tBodyGyroJerkMag.Mean.." "fBodyAcc.Mean...X" "fBodyAcc.Mean...Y" "fBodyAcc.Mean...Z" "fBodyAcc.MeanFreq...X" "fBodyAcc.MeanFreq...Y" "fBodyAcc.MeanFreq...Z" "fBodyAccJerk.Mean...X" "fBodyAccJerk.Mean...Y" "fBodyAccJerk.Mean...Z" "fBodyAccJerk.MeanFreq...X" "fBodyAccJerk.MeanFreq...Y" "fBodyAccJerk.MeanFreq...Z" "fBodyGyro.Mean...X" "fBodyGyro.Mean...Y" "fBodyGyro.Mean...Z" "fBodyGyro.MeanFreq...X" "fBodyGyro.MeanFreq...Y" "fBodyGyro.MeanFreq...Z" "fBodyAccMag.Mean.." "fBodyAccMag.MeanFreq.." "fBodyBodyAccJerkMag.Mean.." "fBodyBodyAccJerkMag.MeanFreq.." "fBodyBodyGyroMag.Mean.." "fBodyBodyGyroMag.MeanFreq.." "fBodyBodyGyroJerkMag.Mean.." "fBodyBodyGyroJerkMag.MeanFreq.."
8 2 "WALKING_UPSTAIRS" -0.99559442 -0.98206892 -0.98526237 -0.99739076 -0.98755709 -0.98979864 -0.9947049 -0.98932695 -0.99154634 -0.99434551 -0.99243952 -0.98984746 -0.99173311 -0.99664469 -0.99363268 -0.99075599 -0.99075599 -0.99407416 -0.99178744 -0.99592397 -0.99570067 -0.98207814 -0.9843464 -0.99555608 -0.99009955 -0.99229145 -0.99507937 -0.99190954 -0.99252828 -0.9907674 -0.99279257 -0.99388069 -0.99599965 0.28028279 -0.019175262 -0.10932156 0.95656471 -0.11752757 0.17319654 0.077208833 0.003495444 -0.00073970854 -0.026969226 -0.075102151 0.089479676 -0.10128222 -0.039297873 -0.059640136 -0.98713678 -0.98713678 -0.9939029 -0.98588897 -0.99443061 -0.99436786 -0.97860667 -0.9902359 0.00068071546 0.1696924 -0.096184955 -0.99238299 -0.98317696 -0.99447997 0.32303758 0.19429029 0.14000153 -0.98995361 -0.98920517 -0.97997577 -0.027802756 -0.46915066 -0.20432715 -0.99041719 0.096672265 -0.99160179 0.06356739 -0.98743189 -0.1651583 -0.99337821 0.054242751
8 3 "WALKING_DOWNSTAIRS" -0.99559442 -0.98206892 -0.98526237 -0.99739076 -0.98755709 -0.98979864 -0.9947049 -0.98932695 -0.99154634 -0.99434551 -0.99243952 -0.98984746 -0.99173311 -0.99664469 -0.99363268 -0.99075599 -0.99075599 -0.99407416 -0.99178744 -0.99592397 -0.99570067 -0.98207814 -0.9843464 -0.99555608 -0.99009955 -0.99229145 -0.99507937 -0.99190954 -0.99252828 -0.9907674 -0.99279257 -0.99388069 -0.99599965 0.28540286 0.002355779 -0.16984868 0.97078586 -0.14664468 0.070036345 0.056061067 0.090742267 0.11850025 -0.2445337 0.051893002 -0.41735088 -0.059146721 -0.028476505 0.049935806 -0.87722004 -0.87722004 -0.95780326 -0.66865683 -0.97639756 -0.95107745 -0.88078397 -0.8586826 -0.15966381 0.067045998 -0.18613818 -0.95315437 -0.94395079 -0.96500137 0.38759486 -0.056202242 0.14591836 -0.93106212 -0.96373167 -0.83968795 0.047145697 -0.39882558 -0.0019314452 -0.86276586 -0.18614639 -0.95078436 0.083395918 -0.87646103 -0.19977846 -0.97996582 0.20572149
8 4 "SITTING" -0.99559442 -0.98206892 -0.98526237 -0.99739076 -0.98755709 -0.98979864 -0.9947049 -0.98932695 -0.99154634 -0.99434551 -0.99243952 -0.98984746 -0.99173311 -0.99664469 -0.99363268 -0.99075599 -0.99075599 -0.99407416 -0.99178744 -0.99592397 -0.99570067 -0.98207814 -0.9843464 -0.99555608 -0.99009955 -0.99229145 -0.99507937 -0.99190954 -0.99252828 -0.9907674 -0.99279257 -0.99388069 -0.99599965 0.27047249 -0.0089373643 -0.095150167 0.97523081 -0.14167883 0.04680685 0.078423432 -0.029601453 0.006568441 -0.14713738 0.0087484106 -0.16525629 -0.058538154 -0.056981822 0.02175631 -0.95395093 -0.95395093 -0.98480154 -0.82576638 -0.99015082 -0.98199076 -0.94812629 -0.97178285 0.049090241 0.07492851 -0.34215857 -0.97687083 -0.98155965 -0.98470343 0.44026298 -0.04074431 0.20939297 -0.93442571 -0.96751053 -0.87664913 -0.060054693 -0.50086744 -0.1019728 -0.9682697 -0.19719824 -0.9792592 0.390995 -0.88877193 -0.29192009 -0.99018192 -0.086072285
8 5 "STANDING" -0.99559442 -0.98206892 -0.98526237 -0.99739076 -0.98755709 -0.98979864 -0.9947049 -0.98932695 -0.99154634 -0.99434551 -0.99243952 -0.98984746 -0.99173311 -0.99664469 -0.99363268 -0.99075599 -0.99075599 -0.99407416 -0.99178744 -0.99592397 -0.99570067 -0.98207814 -0.9843464 -0.99555608 -0.99009955 -0.99229145 -0.99507937 -0.99190954 -0.99252828 -0.9907674 -0.99279257 -0.99388069 -0.99599965 0.28022445 -0.028037933 -0.12428498 0.97188567 -0.13578742 0.050809506 0.082323028 0.0094048744 -0.016392014 -0.071616512 -0.057229845 0.016180468 -0.068334522 -0.046884861 -0.020184879 -0.98179163 -0.98179163 -0.9934728 -0.94355237 -0.99428762 -0.99509555 -0.98269067 -0.9881737 0.24159898 -0.10700841 0.24032188 -0.99290684 -0.9873042 -0.99214583 0.23977073 0.24678067 0.30959227 -0.9539138 -0.98951392 -0.94798015 0.06433617 -0.014995615 0.07279678 -0.98955812 0.066218075 -0.99401821 0.66087485 -0.95014613 -0.26057839 -0.99508007 0.29772316
8 6 "LAYING" -0.99559442 -0.98206892 -0.98526237 -0.99739076 -0.98755709 -0.98979864 -0.9947049 -0.98932695 -0.99154634 -0.99434551 -0.99243952 -0.98984746 -0.99173311 -0.99664469 -0.99363268 -0.99075599 -0.99075599 -0.99407416 -0.99178744 -0.99592397 -0.99570067 -0.98207814 -0.9843464 -0.99555608 -0.99009955 -0.99229145 -0.99507937 -0.99190954 -0.99252828 -0.9907674 -0.99279257 -0.99388069 -0.99599965 0.27724091 -0.01767369 -0.12039377 0.97291478 -0.14172722 0.0453806 0.075848405 0.03363227 -0.00046564644 -0.029355164 -0.077127117 0.089804957 -0.086298193 -0.041153213 -0.031678018 -0.99140977 -0.99140977 -0.98918771 -0.98258066 -0.99239408 -0.99266317 -0.98292608 -0.98808237 0.40063032 0.49804318 0.40583408 -0.98760351 -0.98560451 -0.98659429 0.51269813 0.01296483 0.42797871 -0.98136658 -0.9897405 -0.97153173 0.078381727 -0.18136339 0.53361505 -0.98838421 0.46021949 -0.9886048 0.35510177 -0.98938695 -0.03665947 -0.99218812 0.21858231
9 1 "WALKING" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27925474 -0.012044574 -0.11526539 0.97305475 -0.14153892 0.04091304 0.065939902 0.015001399 -0.0011348123 -0.015577629 -0.081883642 0.11290142 -0.10223895 -0.034024279 -0.066284827 -0.97881153 -0.97881153 -0.97656492 -0.96659584 -0.98248196 -0.98089376 -0.96885883 -0.9657584 0.28029518 -0.097625148 -0.028733951 -0.97542342 -0.97715451 -0.97342075 0.0038394099 -0.35003024 0.021849958 -0.97888454 -0.96675823 -0.96252787 0.077214296 -0.46644004 0.15825005 -0.97006626 -0.0085596112 -0.97730678 0.11367811 -0.97193036 -0.093511378 -0.98193814 -0.11490472
9 2 "WALKING_UPSTAIRS" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27981772 -0.010396061 -0.11320248 0.97327809 -0.13761653 0.038872702 0.07463448 -0.02744252 0.0079791098 -0.016789285 -0.080774312 0.12788896 -0.10379423 -0.040720764 -0.048389537 -0.97556248 -0.97556248 -0.9776169 -0.95753906 -0.97948948 -0.98349178 -0.95617248 -0.96851488 0.027845641 0.43750009 -0.11294888 -0.9786664 -0.97317152 -0.97660686 0.10569005 -0.36449645 0.087181213 -0.97652652 -0.96593976 -0.95336416 0.029205798 -0.48500761 -0.25292525 -0.97162213 0.0025861535 -0.97853472 0.17414239 -0.97140559 -0.058303568 -0.98196836 0.023485399
9 3 "WALKING_DOWNSTAIRS" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27579491 -0.034804666 -0.10983325 0.9737383 -0.13624316 0.036339561 0.08228413 -0.0036980041 0.008195098 -0.021958268 -0.068529481 0.12529715 -0.096185116 -0.046358755 -0.045396181 -0.9675803 -0.9675803 -0.98985561 -0.97217324 -0.98970626 -0.99236169 -0.95948372 -0.99067331 0.1426592 -0.3513728 0.59359222 -0.99084712 -0.98267771 -0.98880717 0.1252848 -0.30483716 0.31806858 -0.98905591 -0.98400102 -0.96436273 0.079141892 -0.07833151 -0.26912252 -0.97898403 -0.33081307 -0.99031397 0.39429726 -0.97948573 -0.063826605 -0.99155225 -0.0037623982
9 4 "SITTING" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27379132 -0.041945691 -0.10724671 0.9733727 -0.14797011 0.03520866 0.075690948 0.038669285 0.0010182271 -0.025688285 -0.073270706 0.091985955 -0.096574607 -0.044535052 -0.071298218 -0.96613087 -0.96613087 -0.99170127 -0.98445222 -0.99455097 -0.9929609 -0.96548601 -0.9901627 0.061870797 0.051129643 0.18395099 -0.99062885 -0.9878451 -0.99095181 0.21244645 0.089740577 0.087203184 -0.99580178 -0.98985867 -0.971741 0.22280317 -0.23925397 0.074358196 -0.98149522 -0.081239812 -0.99396278 0.39798779 -0.98883643 -0.011558579 -0.99515858 0.35617118
9 5 "STANDING" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27609539 -0.018046144 -0.11243656 0.97218035 -0.16143042 0.035495106 0.077046851 0.03047743 -0.007835288 -0.026657781 -0.078053488 0.070051752 -0.097957206 -0.039529618 -0.053186741 -0.98723788 -0.98723788 -0.99279565 -0.99088224 -0.9965757 -0.99504568 -0.97369169 -0.99055774 0.22652464 -0.028785599 0.13917914 -0.99266568 -0.98821964 -0.99327589 0.32292282 -0.033740395 0.036952783 -0.9967052 -0.99313179 -0.98972657 0.16595285 -0.3103205 -0.013817038 -0.99091344 0.21484655 -0.99551316 0.61145111 -0.99405679 -0.06879742 -0.99648776 0.47315439
9 6 "LAYING" -0.99678413 -0.97590627 -0.98659699 -0.99514632 -0.98097747 -0.98127764 -0.99554308 -0.99025204 -0.99328658 -0.99678549 -0.99530106 -0.99298656 -0.99447485 -0.99720446 -0.99728901 -0.9916242 -0.9916242 -0.99733962 -0.99531712 -0.99752463 -0.99685732 -0.97423105 -0.98439586 -0.99509637 -0.99115471 -0.99199541 -0.99749001 -0.99496121 -0.99347137 -0.9906142 -0.99584704 -0.99551314 -0.99751892 0.27767523 -0.012379484 -0.10466656 0.97156856 -0.16212082 0.034019738 0.07794397 0.0086732393 0.0065144189 -0.02730424 -0.063308856 0.075233247 -0.098587002 -0.034474329 -0.051241529 -0.98994608 -0.98994608 -0.99449181 -0.99305995 -0.99725074 -0.99777584 -0.98751803 -0.98548737 0.23604858 0.23295075 -0.037463498 -0.99532473 -0.98817987 -0.99250099 0.48514625 0.13515919 0.13771082 -0.99713281 -0.9933176 -0.99227552 0.24828441 0.20069766 0.19010389 -0.9915257 0.19189736 -0.99603615 0.39506105 -0.99489178 -0.037622916 -0.99757115 0.34574058
10 1 "WALKING" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.27679437 -0.017846957 -0.099866917 0.97148516 -0.15944776 0.035579575 0.071987524 0.011985198 -0.0067160452 -0.028255667 -0.078036283 0.082192061 -0.096706734 -0.04535947 -0.063459168 -0.98846007 -0.98846007 -0.99370981 -0.98784661 -0.99551664 -0.99557776 -0.98501638 -0.98620379 0.30662676 0.11470376 -0.13311121 -0.99383619 -0.98607255 -0.99348958 0.23678075 0.15367852 0.089323059 -0.99573166 -0.98774108 -0.98081757 0.15572445 -0.5972396 -0.082531173 -0.98939688 0.064904848 -0.99445507 0.36901342 -0.98566411 -0.3221912 -0.99572318 0.29653097
10 2 "WALKING_UPSTAIRS" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.17376905 -0.024869125 -0.094733441 -0.69553313 0.72141371 0.67577988 0.14824513 0.018076146 -0.0099643768 -0.0023142606 -0.38134958 0.28917439 -0.1061418 -0.024243291 -0.073149089 -0.91669749 -0.91669749 -0.95122949 -0.82362506 -0.95467236 -0.88818832 -0.93993626 -0.95811371 -0.16036093 0.10275943 0.16895156 -0.92166437 -0.94530182 -0.96271005 -0.1605417 -0.11193767 -0.089458262 -0.9432567 -0.92403925 -0.86836961 -0.15734933 0.02255863 -0.05355976 -0.86122749 -0.17696391 -0.91953741 -0.15064558 -0.89283142 -0.24721644 -0.93660357 -0.26747458
10 3 "WALKING_DOWNSTAIRS" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.3009048 -0.023610414 -0.096890735 -0.72762928 0.71743485 0.68079188 0.084172767 0.013429448 -0.0088533945 -0.031533371 -0.24528334 0.15656219 -0.098648269 -0.0088691152 -0.098258239 -0.98122621 -0.98122621 -0.98586535 -0.91425567 -0.98654648 -0.98350603 -0.97597165 -0.98590039 0.035258617 -0.033292597 0.25595446 -0.98286485 -0.9797115 -0.98779743 0.1059467 -0.010313722 0.08628947 -0.98404221 -0.95693298 -0.93642651 -0.12132554 -0.069338384 0.25617829 -0.9798187 0.06306111 -0.9863168 0.11206121 -0.9398944 -0.13540755 -0.98854277 -0.049977157
10 4 "SITTING" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.28567994 -0.021402652 -0.099788959 -0.72085621 0.71396105 0.68526411 0.059172424 0.020983328 0.003382057 -0.039082748 -0.13179261 0.079899406 -0.1007216 -0.030101192 -0.073474108 -0.99088456 -0.99088456 -0.99101218 -0.96723595 -0.99178625 -0.9876537 -0.98703306 -0.99727769 0.3216529 0.38730134 0.6217661 -0.98684333 -0.98760613 -0.99427157 0.13715023 0.094014329 0.28854815 -0.99323132 -0.97738939 -0.97203965 0.23206614 -0.26214884 0.10720148 -0.99197665 0.50459984 -0.9939209 0.29880214 -0.97713959 -0.15353401 -0.99292703 0.015555555
10 5 "STANDING" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.27205902 -0.021271356 -0.10063642 -0.71824729 0.71111133 0.68862349 0.076035903 0.013382995 -0.007992728 -0.035839184 -0.074036713 0.059131448 -0.095766701 -0.031586378 -0.051629454 -0.99461891 -0.99461891 -0.99381926 -0.98499982 -0.99527188 -0.99325448 -0.99099548 -0.99591471 0.19252541 0.14965928 0.48800776 -0.99009077 -0.99238197 -0.99366124 0.41202942 0.14860248 0.21666324 -0.99530733 -0.98824826 -0.99596877 0.087068821 0.13428448 0.66367534 -0.99570482 0.46407627 -0.99428451 0.30399456 -0.99449861 0.21623503 -0.99519095 0.013795332
10 6 "LAYING" -0.99837313 -0.98693291 -0.9910219 -0.99800172 -0.98939331 -0.99196835 -0.99636877 -0.99148028 -0.99279344 -0.99639305 -0.99343897 -0.99089631 -0.99556353 -0.99590663 -0.99443854 -0.99320918 -0.99320918 -0.99870789 -0.99580913 -0.99741842 -0.99900639 -0.98669452 -0.99064255 -0.9973335 -0.99321584 -0.99198951 -0.9970974 -0.99315328 -0.99197583 -0.99294329 -0.99807267 -0.99632481 -0.99730116 0.27631974 -0.017844672 -0.10385552 -0.71982373 0.70859517 0.69142117 0.083713455 0.011526507 -0.0058181692 -0.03070443 -0.057090164 0.064112225 -0.095886296 -0.037434207 -0.049878664 -0.99755985 -0.99755985 -0.99553935 -0.98941665 -0.99514057 -0.99480028 -0.99446 -0.99347166 0.21748419 0.16716417 0.26865578 -0.99232598 -0.99504179 -0.99215369 0.29971456 0.15395946 0.25953004 -0.99643778 -0.99494675 -0.99365789 0.65844206 0.62572574 0.42922897 -0.99559954 0.44747309 -0.99521573 0.60565548 -0.99524502 0.38401151 -0.99613378 0.4572953
11 1 "WALKING" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.27869543 -0.017640511 -0.10511841 -0.72009525 0.7081513 0.69318963 0.075670506 0.0068063114 0.0077829162 -0.02852509 -0.057714662 0.07397583 -0.097260231 -0.042370195 -0.053067421 -0.99893571 -0.99893571 -0.99495126 -0.99328876 -0.99624462 -0.99683568 -0.99584843 -0.99133581 0.15164998 0.53682537 0.53697589 -0.99520942 -0.99476653 -0.99014194 0.33686283 0.2148425 0.30764334 -0.99730043 -0.99655775 -0.99370716 0.64369617 0.42283349 0.34184866 -0.99595286 0.54836422 -0.99588693 0.63100168 -0.99511318 0.26666972 -0.99746842 0.71852357
11 2 "WALKING_UPSTAIRS" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.28026202 -0.018697516 -0.10968549 -0.71981933 0.70791099 0.69418107 0.083126265 0.00995022 0.0037197928 -0.026875752 -0.065254288 0.083337246 -0.097186163 -0.043182318 -0.049661825 -0.99762785 -0.99762785 -0.99374906 -0.99676166 -0.99711144 -0.99450096 -0.99577759 -0.99070777 0.30249899 0.45724947 0.30023527 -0.99335427 -0.99414756 -0.9895632 0.26114666 0.22432896 0.26504014 -0.99702217 -0.99627738 -0.99443824 0.50764734 0.35946496 0.56670408 -0.99500693 0.58975244 -0.99559725 0.68405635 -0.99657987 0.41889338 -0.99856279 0.53479623
11 3 "WALKING_DOWNSTAIRS" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.29238966 -0.014798532 -0.11487816 -0.71847033 0.70722564 0.69341273 0.081997015 0.014824447 0.0073997541 -0.024763532 -0.072646738 0.0937767 -0.096593835 -0.042297251 -0.050572781 -0.9914538 -0.9914538 -0.99399789 -0.99639256 -0.99670883 -0.99207201 -0.99165914 -0.99193175 -0.027459591 0.1573608 0.2023142 -0.99369972 -0.99373144 -0.99046314 0.27977652 0.089655596 0.22704739 -0.99648191 -0.99635947 -0.99474587 0.46560239 0.46958733 0.28219384 -0.99397873 0.34075098 -0.99442889 0.56597219 -0.99729607 0.45268152 -0.99756037 0.3037467
11 4 "SITTING" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.29089459 -0.012652477 -0.11315576 -0.71309112 0.70885242 0.6912159 0.06159483 0.0083470872 -0.0068951122 -0.027288741 -0.072090637 0.083183671 -0.10012442 -0.039127706 -0.061962697 -0.98920966 -0.98920966 -0.99307567 -0.99293871 -0.9967011 -0.98919656 -0.9918902 -0.9909891 0.10639135 0.046742725 0.39524276 -0.99318004 -0.9946953 -0.98991309 0.14670809 0.16667033 0.17121495 -0.99594508 -0.9967507 -0.98611633 0.14896409 0.41680561 0.13266723 -0.9938574 0.37780741 -0.99315024 0.52080767 -0.99503331 0.2946896 -0.99676935 0.49973764
11 5 "STANDING" -0.99878507 -0.98194306 -0.99137882 -0.99896777 -0.98598299 -0.98116601 -0.99667303 -0.98624441 -0.99071275 -0.99446328 -0.99282756 -0.99050543 -0.99430186 -0.99498126 -0.99363215 -0.99367767 -0.99367767 -0.99338931 -0.99443845 -0.99693534 -0.99906652 -0.98092551 -0.99180335 -0.99691631 -0.98719871 -0.9915971 -0.99485695 -0.99268503 -0.99158402 -0.99370311 -0.9939467 -0.99552528 -0.99749031 0.27191593 -0.019731212 -0.10278027 -0.70914868 0.71106611 0.68994861 0.070519824 0.0046784377 -0.012536393 -0.029765371 -0.07288768 0.078529226 -0.098793364 -0.041135997 -0.054256847 -0.99040175 -0.99040175 -0.99424052 -0.99273406 -0.99617884 -0.99229201 -0.99126868 -0.99021783 -0.22608141 -0.011136631 0.44045496 -0.99487743 -0.99596629 -0.98845394 0.23062648 0.21989244 0.23165312 -0.9957317 -0.99674375 -0.98767458 0.072218003 0.21573152 0.027782368 -0.994644 0.42623947 -0.99437506 0.43546593 -0.99456117 0.3110773 -0.99664966 0.46425784
